"","Plot","Year","Tag","Species","DBH","RingWidth","Core","BAI","Genus","Precip","Temp","FireCount","LastBurn","SinceBurn","BurnIn3"
"973","N115",2003,"1442","QURU",44.9,1.228,"1442-E-1",1557.62506136465,"QU",93.34,21.6666666666667,0,1993,10,0
"974","N115",2004,"1474","ACSA",20.9,0.821,"1474-N-1",430.654387281108,"AC",104.996666666667,20.8,0,1994,10,0
"975","N115",2013,"1451","ACSA",33.4,0.33,"1451-E-1",337.250976672529,"AC",75.7033333333333,21.7,0,2003,10,0
"976","N115",2010,"1461","TIAM",32.2,0.676,"1461-E-2",659.745314598051,"TI",196.913333333333,23.6333333333333,0,2000,10,0
"977","N115",2004,"1474","ACSA",20.9,0.366,"1474-E-1",203.525554222329,"AC",104.996666666667,20.8,0,1994,10,0
"978","N115",2017,"1451","ACSA",33.4,0.446,"1451-E-1",467.359295005065,"AC",84.93,21.5,0,2007,10,0
"979","N115",2008,"1456","TIAM",30.1,0.296,"1456-E-1",272.945741778946,"TI",91.46,21.7666666666667,0,1998,10,0
"980","N115",2010,"1442","QURU",44.9,1.635,"1442-E-1",2195.90168367065,"QU",196.913333333333,23.6333333333333,0,2000,10,0
"981","N115",2013,"1476","TIAM",33.2,1.226,"1476-E-1",1222.32601903967,"TI",75.7033333333333,21.7,0,2003,10,0
"982","N115",2010,"1460","PRSE",50.1,1.702,"1460-W-1",2506.92589403037,"PR",196.913333333333,23.6333333333333,0,2000,10,0
"983","N115",2005,"1476","TIAM",33.2,1.048,"1476-N-1",973.249972579,"TI",55.1233333333333,23.9,0,1995,10,0
"984","N115",2010,"1451","ACSA",33.4,2.545,"1451-N-1",2524.52481019083,"AC",196.913333333333,23.6333333333333,0,2000,10,0
"985","N115",2004,"1470","QURU",51.4,2.005,"1470-E-1",2861.98404304034,"QU",104.996666666667,20.8,0,1994,10,0
"986","N115",2011,"1461","TIAM",32.2,1.343,"1461-N-1",1292.19758748716,"TI",129.293333333333,23.1333333333333,0,2001,10,0
"987","N115",2010,"1476","TIAM",33.2,0.989,"1476-N-1",950.67507524813,"TI",196.913333333333,23.6333333333333,0,2000,10,0
"988","N115",2010,"1446","QURU",71.8,6.812,"1446-S-1",13114.201465894,"QU",196.913333333333,23.6333333333333,0,2000,10,0
"989","N115",2004,"1452","TIAM",38.4,2.193,"1452-N-1",2456.60042914439,"TI",104.996666666667,20.8,0,1994,10,0
"990","N115",2010,"1452","TIAM",38.4,0.55,"1452-E-1",624.692818636451,"TI",196.913333333333,23.6333333333333,0,2000,10,0
"991","N115",2005,"1452","TIAM",38.4,0.911,"1452-E-1",1006.4792044034,"TI",55.1233333333333,23.9,0,1995,10,0
"992","N115",2005,"1460","PRSE",50.1,1.511,"1460-W-1",2152.25130206743,"PR",55.1233333333333,23.9,0,1995,10,0
"993","N115",2004,"1451","ACSA",33.4,0.359,"1451-E-1",350.253793046252,"AC",104.996666666667,20.8,0,1994,10,0
"994","N115",2005,"1474","ACSA",20.9,0.614,"1474-E-1",343.323939165682,"AC",55.1233333333333,23.9,0,1995,10,0
"995","N115",2004,"1470","QURU",51.4,2.174,"1470-N-1",3134.65628090443,"QU",104.996666666667,20.8,0,1994,10,0
"996","N115",2007,"1444","QURU",43.8,1.22,"1444-S-1",1556.41562359124,"QU",121.196666666667,22.5666666666667,0,1997,10,0
"997","N115",2004,"1460","PRSE",50.1,1.216,"1460-E-1",1822.05618227367,"PR",104.996666666667,20.8,0,1994,10,0
"998","N115",2007,"1451","ACSA",33.4,0.911,"1451-N-1",875.840767443301,"AC",121.196666666667,22.5666666666667,0,1997,10,0
"999","N115",2010,"1474","ACSA",20.9,0.602,"1474-E-1",347.673989415778,"AC",196.913333333333,23.6333333333333,0,2000,10,0
"1000","N115",2004,"1476","TIAM",33.2,2.393,"1476-N-1",2196.4471584031,"TI",104.996666666667,20.8,0,1994,10,0
"1001","N115",2011,"1451","ACSA",33.4,1.031,"1451-E-1",1046.05191812279,"AC",129.293333333333,23.1333333333333,0,2001,10,0
"1002","N115",2007,"1452","TIAM",38.4,0.715,"1452-E-1",798.912996541902,"TI",121.196666666667,22.5666666666667,0,1997,10,0
"1003","N115",2004,"1461","TIAM",32.2,1.853,"1461-N-1",1707.5886316838,"TI",104.996666666667,20.8,0,1994,10,0
"1004","N115",2011,"1451","ACSA",33.4,2.337,"1451-N-1",2354.04139024244,"AC",129.293333333333,23.1333333333333,0,2001,10,0
"1005","N115",2014,"1474","ACSA",20.9,1.845,"1474-E-1",1101.19836113922,"AC",166.476666666667,21.7,0,2004,10,0
"1006","N115",2004,"1476","TIAM",33.2,2.033,"1476-E-1",1900.76083483833,"TI",104.996666666667,20.8,0,1994,10,0
"1007","N115",2011,"1460","PRSE",50.1,1.006,"1460-W-1",1490.32548654832,"PR",129.293333333333,23.1333333333333,0,2001,10,0
"1008","N115",2008,"1446","QURU",71.8,4.56,"1446-S-1",8480.19052239369,"QU",91.46,21.7666666666667,0,1998,10,0
"1009","N115",2009,"1451","ACSA",33.4,1.186,"1451-E-1",1185.02423070264,"AC",95.1233333333333,20.4,0,1999,10,0
"1010","N115",2008,"1451","ACSA",33.4,1.451,"1451-E-1",1437.78556954952,"AC",91.46,21.7666666666667,0,1998,10,0
"1011","N115",2011,"1446","QURU",71.8,2.377,"1446-W-1",5163.67982378949,"QU",129.293333333333,23.1333333333333,0,2001,10,0
"1012","N115",2004,"1442","QURU",44.9,1.501,"1442-E-1",1916.77358285914,"QU",104.996666666667,20.8,0,1994,10,0
"1013","N115",2008,"1470","QURU",51.4,3.297,"1470-E-1",4860.25681937737,"QU",91.46,21.7666666666667,0,1998,10,0
"1014","N115",2011,"1452","TIAM",38.4,2.071,"1452-N-1",2416.51452998186,"TI",129.293333333333,23.1333333333333,0,2001,10,0
"1015","N115",2011,"1474","ACSA",20.9,1.496,"1474-N-1",850.150911881351,"AC",129.293333333333,23.1333333333333,0,2001,10,0
"1016","N115",2008,"1460","PRSE",50.1,1.058,"1460-E-1",1601.68846187083,"PR",91.46,21.7666666666667,0,1998,10,0
"1017","N115",2014,"1470","QURU",51.4,2.676,"1470-N-1",4185.52745556489,"QU",166.476666666667,21.7,0,2004,10,0
"1018","N115",2008,"1461","TIAM",32.2,0.696,"1461-E-2",674.17849496541,"TI",91.46,21.7666666666667,0,1998,10,0
"1019","N115",2008,"1474","ACSA",20.9,1.166,"1474-N-1",637.518081618205,"AC",91.46,21.7666666666667,0,1998,10,0
"1020","N115",2008,"1444","QURU",43.8,0.954,"1444-N-1",1255.06296015365,"QU",91.46,21.7666666666667,0,1998,10,0
"1021","N115",2012,"1461","TIAM",32.2,0.799,"1461-N-1",774.152483777113,"TI",66.03,23.4666666666667,0,2002,10,0
"1022","N115",2012,"1474","ACSA",20.9,0.416,"1474-E-1",242.947955299606,"AC",66.03,23.4666666666667,0,2002,10,0
"1023","N115",2005,"1470","QURU",51.4,1.526,"1470-E-1",2195.17606687389,"QU",55.1233333333333,23.9,0,1995,10,0
"1024","N115",2012,"1456","TIAM",30.1,0.262,"1456-N-1",245.822939834234,"TI",66.03,23.4666666666667,0,2002,10,0
"1025","N115",2005,"1476","TIAM",33.2,0.932,"1476-E-1",880.058245625018,"TI",55.1233333333333,23.9,0,1995,10,0
"1026","N115",2013,"1452","TIAM",38.4,1.399,"1452-E-1",1627.91866508603,"TI",75.7033333333333,21.7,0,2003,10,0
"1027","N115",2008,"1460","PRSE",50.1,1.784,"1460-W-1",2588.65324567464,"PR",91.46,21.7666666666667,0,1998,10,0
"1028","N115",2006,"1442","QURU",44.9,1.52,"1442-E-1",1970.20836367581,"QU",93.5633333333333,22.7,0,1996,10,0
"1029","N115",2005,"1474","ACSA",20.9,0.686,"1474-N-1",363.088113239652,"AC",55.1233333333333,23.9,0,1995,10,0
"1030","N115",2009,"1476","TIAM",33.2,0.964,"1476-E-1",931.559102844795,"TI",95.1233333333333,20.4,0,1999,10,0
"1031","N115",2006,"1460","PRSE",50.1,1.805,"1460-W-1",2589.82520110612,"PR",93.5633333333333,22.7,0,1996,10,0
"1032","N115",2013,"1446","QURU",71.8,6.992,"1446-S-1",14290.8263093453,"QU",75.7033333333333,21.7,0,2003,10,0
"1033","N115",2013,"1444","QURU",43.8,1.281,"1444-N-1",1724.86947101289,"QU",75.7033333333333,21.7,0,2003,10,0
"1034","N115",2007,"1474","ACSA",20.9,0.387,"1474-E-1",219.350331329909,"AC",121.196666666667,22.5666666666667,0,1997,10,0
"1035","N115",2015,"1452","TIAM",38.4,1.88,"1452-E-1",2229.71824252481,"TI",138.086666666667,21.2,0,2005,10,0
"1036","N115",2007,"1456","TIAM",30.1,0.322,"1456-N-1",298.58578738934,"TI",121.196666666667,22.5666666666667,0,1997,10,0
"1037","N115",2015,"1474","ACSA",20.9,3.269,"1474-N-1",2016.88878940227,"AC",138.086666666667,21.2,0,2005,10,0
"1038","N115",2012,"1452","TIAM",38.4,0.794,"1452-E-1",918.452114400208,"TI",66.03,23.4666666666667,0,2002,10,0
"1039","N115",2006,"1446","QURU",71.8,2.211,"1446-W-1",4658.68862189143,"QU",93.5633333333333,22.7,0,1996,10,0
"1040","N115",2008,"1474","ACSA",20.9,0.803,"1474-E-1",458.139779283506,"AC",91.46,21.7666666666667,0,1998,10,0
"1041","N115",2012,"1460","PRSE",50.1,0.65,"1460-W-1",966.31557281385,"PR",66.03,23.4666666666667,0,2002,10,0
"1042","N115",2014,"1456","TIAM",30.1,0.206,"1456-E-1",192.634758332937,"TI",166.476666666667,21.7,0,2004,10,0
"1043","N115",2005,"1446","QURU",71.8,1.872,"1446-W-1",3920.38613365428,"QU",55.1233333333333,23.9,0,1995,10,0
"1044","N115",2005,"1456","TIAM",30.1,0.234,"1456-N-1",216.173116157198,"TI",55.1233333333333,23.9,0,1995,10,0
"1045","N115",2015,"1460","PRSE",50.1,3.283,"1460-W-1",5023.45282507728,"PR",138.086666666667,21.2,0,2005,10,0
"1046","N115",2012,"1444","QURU",43.8,0.739,"1444-S-1",975.182714936974,"QU",66.03,23.4666666666667,0,2002,10,0
"1047","N115",2008,"1476","TIAM",33.2,1.052,"1476-E-1",1009.93490291529,"TI",91.46,21.7666666666667,0,1998,10,0
"1048","N115",2005,"1444","QURU",43.8,1.4,"1444-S-1",1761.16553186889,"QU",55.1233333333333,23.9,0,1995,10,0
"1049","N115",2009,"1456","TIAM",30.1,0.26,"1456-N-1",242.43368914859,"TI",95.1233333333333,20.4,0,1999,10,0
"1050","N115",2005,"1442","QURU",44.9,2.354,"1442-W-1",3011.41424004197,"QU",55.1233333333333,23.9,0,1995,10,0
"1051","N115",2009,"1446","QURU",71.8,4.734,"1446-S-1",8941.99989238329,"QU",95.1233333333333,20.4,0,1999,10,0
"1052","N115",2006,"1470","QURU",51.4,1.964,"1470-N-1",2878.75326458102,"QU",93.5633333333333,22.7,0,1996,10,0
"1053","N115",2016,"1442","QURU",44.9,1.242,"1442-W-1",1739.53417105084,"QU",142.603333333333,23.3,0,2006,10,0
"1054","N115",2010,"1461","TIAM",32.2,0.815,"1461-N-1",778.645200032813,"TI",196.913333333333,23.6333333333333,0,2000,10,0
"1055","N115",2009,"1446","QURU",71.8,1.859,"1446-W-1",3988.25754430691,"QU",95.1233333333333,20.4,0,1999,10,0
"1056","N115",2015,"1470","QURU",51.4,2.424,"1470-N-1",3830.21227086879,"QU",138.086666666667,21.2,0,2005,10,0
"1057","N115",2013,"1444","QURU",43.8,1.293,"1444-S-1",1714.49399684963,"QU",75.7033333333333,21.7,0,2003,10,0
"1058","N115",2013,"1474","ACSA",20.9,1.822,"1474-N-1",1065.25591166909,"AC",75.7033333333333,21.7,0,2003,10,0
"1059","N115",2009,"1442","QURU",44.9,1.913,"1442-E-1",2547.94911563541,"QU",95.1233333333333,20.4,0,1999,10,0
"1060","N115",2012,"1470","QURU",51.4,1.482,"1470-N-1",2276.11927699181,"QU",66.03,23.4666666666667,0,2002,10,0
"1061","N115",2009,"1461","TIAM",32.2,1.35,"1461-N-1",1280.59830276411,"TI",95.1233333333333,20.4,0,1999,10,0
"1062","N115",2012,"1452","TIAM",38.4,0.299,"1452-N-1",351.109782796598,"TI",66.03,23.4666666666667,0,2002,10,0
"1063","N115",2008,"1456","TIAM",30.1,0.529,"1456-N-1",491.948072607412,"TI",91.46,21.7666666666667,0,1998,10,0
"1064","N115",2015,"1444","QURU",43.8,1.036,"1444-N-1",1410.18556910551,"QU",138.086666666667,21.2,0,2005,10,0
"1065","N115",2007,"1470","QURU",51.4,1.534,"1470-N-1",2265.33390038556,"QU",121.196666666667,22.5666666666667,0,1997,10,0
"1066","N115",2017,"1460","PRSE",50.1,0.45,"1460-E-1",707.63589123946,"PR",84.93,21.5,0,2007,10,0
"1067","N115",2009,"1461","TIAM",32.2,0.477,"1461-E-2",463.802531457529,"TI",95.1233333333333,20.4,0,1999,10,0
"1068","N115",2006,"1451","ACSA",33.4,0.456,"1451-E-1",447.573808366552,"AC",93.5633333333333,22.7,0,1996,10,0
"1069","N115",2006,"1460","PRSE",50.1,0.66,"1460-E-1",994.870890743083,"PR",93.5633333333333,22.7,0,1996,10,0
"1070","N115",2009,"1470","QURU",51.4,1.867,"1470-N-1",2797.81466946269,"QU",95.1233333333333,20.4,0,1999,10,0
"1071","N115",2015,"1442","QURU",44.9,1.477,"1442-E-1",2052.50222301536,"QU",138.086666666667,21.2,0,2005,10,0
"1072","N115",2013,"1460","PRSE",50.1,1.233,"1460-E-1",1902.44480389889,"PR",75.7033333333333,21.7,0,2003,10,0
"1073","N115",2012,"1474","ACSA",20.9,0.948,"1474-N-1",546.01078868047,"AC",66.03,23.4666666666667,0,2002,10,0
"1074","N115",2006,"1456","TIAM",30.1,0.274,"1456-N-1",253.56307015045,"TI",93.5633333333333,22.7,0,1996,10,0
"1075","N115",2016,"1461","TIAM",32.2,0.707,"1461-E-2",713.625812014023,"TI",142.603333333333,23.3,0,2006,10,0
"1076","N115",2013,"1476","TIAM",33.2,1.273,"1476-N-1",1258.05526746593,"TI",75.7033333333333,21.7,0,2003,10,0
"1077","N115",2008,"1442","QURU",44.9,1.938,"1442-W-1",2555.34076478652,"QU",91.46,21.7666666666667,0,1998,10,0
"1078","N115",2011,"1476","TIAM",33.2,1.911,"1476-N-1",1854.356872407,"TI",129.293333333333,23.1333333333333,0,2001,10,0
"1079","N115",2007,"1442","QURU",44.9,1.64,"1442-W-1",2143.97965511496,"QU",121.196666666667,22.5666666666667,0,1997,10,0
"1080","N115",2012,"1476","TIAM",33.2,1.169,"1476-E-1",1156.70114244397,"TI",66.03,23.4666666666667,0,2002,10,0
"1081","N115",2015,"1446","QURU",71.8,9.485,"1446-S-1",20374.7145988903,"QU",138.086666666667,21.2,0,2005,10,0
"1082","N115",2015,"1474","ACSA",20.9,2.998,"1474-E-1",1834.98650011374,"AC",138.086666666667,21.2,0,2005,10,0
"1083","N115",2015,"1456","TIAM",30.1,0.209,"1456-N-1",196.747395284613,"TI",138.086666666667,21.2,0,2005,10,0
"1084","N115",2007,"1452","TIAM",38.4,0.862,"1452-N-1",981.290037029042,"TI",121.196666666667,22.5666666666667,0,1997,10,0
"1085","N115",2014,"1444","QURU",43.8,2.056,"1444-S-1",2747.84940702402,"QU",166.476666666667,21.7,0,2004,10,0
"1086","N115",2010,"1444","QURU",43.8,0.978,"1444-N-1",1298.60109893456,"QU",196.913333333333,23.6333333333333,0,2000,10,0
"1087","N115",2017,"1476","TIAM",33.2,0.387,"1476-E-1",403.173877313698,"TI",84.93,21.5,0,2007,10,0
"1088","N115",2009,"1474","ACSA",20.9,0.411,"1474-E-1",236.057484424516,"AC",95.1233333333333,20.4,0,1999,10,0
"1089","N115",2014,"1470","QURU",51.4,2.207,"1470-E-1",3431.28266638052,"QU",166.476666666667,21.7,0,2004,10,0
"1090","N115",2014,"1461","TIAM",32.2,1.697,"1461-N-1",1664.14391130203,"TI",166.476666666667,21.7,0,2004,10,0
"1091","N115",2010,"1444","QURU",43.8,1.704,"1444-S-1",2222.97909902623,"QU",196.913333333333,23.6333333333333,0,2000,10,0
"1092","N115",2010,"1446","QURU",71.8,2.175,"1446-W-1",4693.76114236469,"QU",196.913333333333,23.6333333333333,0,2000,10,0
"1093","N115",2013,"1461","TIAM",32.2,0.62,"1461-N-1",603.482984154282,"TI",75.7033333333333,21.7,0,2003,10,0
"1094","N115",2006,"1476","TIAM",33.2,1.078,"1476-E-1",1024.72858732281,"TI",93.5633333333333,22.7,0,1996,10,0
"1095","N115",2010,"1470","QURU",51.4,2.071,"1470-N-1",3129.14282035489,"QU",196.913333333333,23.6333333333333,0,2000,10,0
"1096","N115",2011,"1452","TIAM",38.4,2.66,"1452-E-1",3048.06643498279,"TI",129.293333333333,23.1333333333333,0,2001,10,0
"1097","N115",2007,"1461","TIAM",32.2,0.206,"1461-E-2",198.957590539432,"TI",121.196666666667,22.5666666666667,0,1997,10,0
"1098","N115",2013,"1452","TIAM",38.4,0.52,"1452-N-1",611.963650690804,"TI",75.7033333333333,21.7,0,2003,10,0
"1099","N115",2014,"1451","ACSA",33.4,1.216,"1451-E-1",1248.62474353218,"AC",166.476666666667,21.7,0,2004,10,0
"1100","N115",2014,"1446","QURU",71.8,8.348,"1446-S-1",17464.6380313495,"QU",166.476666666667,21.7,0,2004,10,0
"1101","N115",2016,"1451","ACSA",33.4,0.889,"1451-N-1",927.164966624984,"AC",142.603333333333,23.3,0,2006,10,0
"1102","N115",2016,"1460","PRSE",50.1,1.307,"1460-E-1",2048.07478277187,"PR",142.603333333333,23.3,0,2006,10,0
"1103","N115",2016,"1470","QURU",51.4,2.767,"1470-N-1",4417.31788433407,"QU",142.603333333333,23.3,0,2006,10,0
"1104","N115",2017,"1456","TIAM",30.1,0.203,"1456-E-1",191.831274020636,"TI",84.93,21.5,0,2007,10,0
"1105","N115",2013,"1451","ACSA",33.4,0.272,"1451-N-1",277.135721600116,"AC",75.7033333333333,21.7,0,2003,10,0
"1106","N115",2014,"1442","QURU",44.9,1.706,"1442-E-1",2353.67092421197,"QU",166.476666666667,21.7,0,2004,10,0
"1107","N115",2011,"1456","TIAM",30.1,0.402,"1456-E-1",373.581912348572,"TI",129.293333333333,23.1333333333333,0,2001,10,0
"1108","N115",2007,"1460","PRSE",50.1,0.789,"1460-W-1",1138.49188708752,"PR",121.196666666667,22.5666666666667,0,1997,10,0
"1109","N115",2014,"1451","ACSA",33.4,1.274,"1451-N-1",1304.24250712809,"AC",166.476666666667,21.7,0,2004,10,0
"1110","N115",2010,"1460","PRSE",50.1,0.961,"1460-E-1",1465.61685090304,"PR",196.913333333333,23.6333333333333,0,2000,10,0
"1111","N115",2015,"1444","QURU",43.8,2.12,"1444-S-1",2861.19847208936,"QU",138.086666666667,21.2,0,2005,10,0
"1112","N115",2017,"1476","TIAM",33.2,0.481,"1476-N-1",500.960372019125,"TI",84.93,21.5,0,2007,10,0
"1113","N115",2017,"1461","TIAM",32.2,0.3,"1461-N-1",303.195106997957,"TI",84.93,21.5,0,2007,10,0
"1114","N115",2007,"1456","TIAM",30.1,0.384,"1456-E-1",353.271440444887,"TI",121.196666666667,22.5666666666667,0,1997,10,0
"1115","N115",2008,"1452","TIAM",38.4,1.87,"1452-N-1",2144.83454530784,"TI",91.46,21.7666666666667,0,1998,10,0
"1116","N115",2011,"1456","TIAM",30.1,0.404,"1456-N-1",378.20993071665,"TI",129.293333333333,23.1333333333333,0,2001,10,0
"1117","N115",2007,"1442","QURU",44.9,1.324,"1442-E-1",1727.98470884567,"QU",121.196666666667,22.5666666666667,0,1997,10,0
"1118","N115",2008,"1444","QURU",43.8,1.713,"1444-S-1",2201.14470649982,"QU",91.46,21.7666666666667,0,1998,10,0
"1119","N115",2012,"1456","TIAM",30.1,0.283,"1456-E-1",263.603245271358,"TI",66.03,23.4666666666667,0,2002,10,0
"1120","N115",2016,"1456","TIAM",30.1,0.787,"1456-E-1",741.252845862806,"TI",142.603333333333,23.3,0,2006,10,0
"1121","N115",2014,"1442","QURU",44.9,1.697,"1442-W-1",2344.56486396748,"QU",166.476666666667,21.7,0,2004,10,0
"1122","N115",2017,"1446","QURU",71.8,2.984,"1446-S-1",6702.92641419263,"QU",84.93,21.5,0,2007,10,0
"1123","N115",2009,"1456","TIAM",30.1,0.267,"1456-E-1",246.676683345804,"TI",95.1233333333333,20.4,0,1999,10,0
"1124","N115",2016,"1474","ACSA",20.9,4.137,"1474-E-1",2624.86641875011,"AC",142.603333333333,23.3,0,2006,10,0
"1125","N115",2015,"1460","PRSE",50.1,0.899,"1460-E-1",1402.5065898903,"PR",138.086666666667,21.2,0,2005,10,0
"1126","N115",2014,"1461","TIAM",32.2,1.222,"1461-E-2",1215.54319483686,"TI",166.476666666667,21.7,0,2004,10,0
"1127","N115",2012,"1470","QURU",51.4,1.371,"1470-E-1",2098.83975961166,"QU",66.03,23.4666666666667,0,2002,10,0
"1128","N115",2013,"1442","QURU",44.9,1.935,"1442-W-1",2651.30535252273,"QU",75.7033333333333,21.7,0,2003,10,0
"1129","N115",2012,"1461","TIAM",32.2,0.618,"1461-E-2",609.888616176716,"TI",66.03,23.4666666666667,0,2002,10,0
"1130","N115",2014,"1460","PRSE",50.1,1.661,"1460-E-1",2577.9244774264,"PR",166.476666666667,21.7,0,2004,10,0
"1131","N115",2014,"1456","TIAM",30.1,0.097,"1456-N-1",91.220135661245,"TI",166.476666666667,21.7,0,2004,10,0
"1132","N115",2017,"1444","QURU",43.8,1.251,"1444-S-1",1716.48139977822,"QU",84.93,21.5,0,2007,10,0
"1133","N115",2015,"1470","QURU",51.4,2.54,"1470-E-1",3986.8861605739,"QU",138.086666666667,21.2,0,2005,10,0
"1134","N115",2009,"1474","ACSA",20.9,0.947,"1474-N-1",524.064769083805,"AC",95.1233333333333,20.4,0,1999,10,0
"1135","N115",2014,"1476","TIAM",33.2,2.539,"1476-E-1",2561.42285988955,"TI",166.476666666667,21.7,0,2004,10,0
"1136","N115",2015,"1461","TIAM",32.2,1.368,"1461-E-2",1371.90279961288,"TI",138.086666666667,21.2,0,2005,10,0
"1137","N115",2009,"1444","QURU",43.8,1.411,"1444-S-1",1826.93336349669,"QU",95.1233333333333,20.4,0,1999,10,0
"1138","N115",2009,"1452","TIAM",38.4,1.012,"1452-N-1",1169.89670809338,"TI",95.1233333333333,20.4,0,1999,10,0
"1139","N115",2013,"1470","QURU",51.4,2.006,"1470-E-1",3092.23205034757,"QU",75.7033333333333,21.7,0,2003,10,0
"1140","N115",2015,"1452","TIAM",38.4,1.452,"1452-N-1",1734.46345201238,"TI",138.086666666667,21.2,0,2005,10,0
"1141","N115",2011,"1444","QURU",43.8,1.171,"1444-S-1",1538.22241234852,"QU",129.293333333333,23.1333333333333,0,2001,10,0
"1142","N115",2013,"1461","TIAM",32.2,0.328,"1461-E-2",324.669727475354,"TI",75.7033333333333,21.7,0,2003,10,0
"1143","N115",2012,"1444","QURU",43.8,0.881,"1444-N-1",1180.28468265378,"QU",66.03,23.4666666666667,0,2002,10,0
"1144","N115",2016,"1452","TIAM",38.4,2.129,"1452-E-1",2551.85130672003,"TI",142.603333333333,23.3,0,2006,10,0
"1145","N115",2009,"1460","PRSE",50.1,1.741,"1460-W-1",2545.53860929144,"PR",95.1233333333333,20.4,0,1999,10,0
"1146","N115",2008,"1470","QURU",51.4,1.771,"1470-N-1",2633.71178649458,"QU",91.46,21.7666666666667,0,1998,10,0
"1147","N115",2009,"1470","QURU",51.4,2.367,"1470-E-1",3531.42010911646,"QU",95.1233333333333,20.4,0,1999,10,0
"1148","N115",2017,"1452","TIAM",38.4,0.17,"1452-E-1",204.992376398634,"TI",84.93,21.5,0,2007,10,0
"1149","N115",2009,"1460","PRSE",50.1,0.775,"1460-E-1",1177.72237455278,"PR",95.1233333333333,20.4,0,1999,10,0
"1150","N115",2010,"1451","ACSA",33.4,1.346,"1451-E-1",1355.599366307,"AC",196.913333333333,23.6333333333333,0,2000,10,0
"1151","N115",2016,"1461","TIAM",32.2,1.499,"1461-N-1",1506.49294858257,"TI",142.603333333333,23.3,0,2006,10,0
"1152","N115",2014,"1460","PRSE",50.1,2.93,"1460-W-1",4426.12322504657,"PR",166.476666666667,21.7,0,2004,10,0
"1153","N115",2013,"1470","QURU",51.4,2.418,"1470-N-1",3743.2941410812,"QU",75.7033333333333,21.7,0,2003,10,0
"1154","N115",2016,"1442","QURU",44.9,1.513,"1442-E-1",2116.74151587914,"QU",142.603333333333,23.3,0,2006,10,0
"1155","N115",2012,"1446","QURU",71.8,1.564,"1446-W-1",3416.9218588832,"QU",66.03,23.4666666666667,0,2002,10,0
"1156","N115",2017,"1474","ACSA",20.9,0.887,"1474-N-1",579.926163189963,"AC",84.93,21.5,0,2007,10,0
"1157","N115",2016,"1456","TIAM",30.1,0.571,"1456-N-1",538.924382954759,"TI",142.603333333333,23.3,0,2006,10,0
"1158","N115",2011,"1442","QURU",44.9,1.354,"1442-E-1",1831.21642556662,"QU",129.293333333333,23.1333333333333,0,2001,10,0
"1159","N115",2008,"1442","QURU",44.9,2.645,"1442-E-1",3485.03449986937,"QU",91.46,21.7666666666667,0,1998,10,0
"1160","N115",2015,"1446","QURU",71.8,2.402,"1446-W-1",5346.15921736547,"QU",138.086666666667,21.2,0,2005,10,0
"1161","N115",2015,"1476","TIAM",33.2,2.294,"1476-E-1",2349.08970300801,"TI",138.086666666667,21.2,0,2005,10,0
"1162","N115",2016,"1452","TIAM",38.4,1.158,"1452-N-1",1392.76552580594,"TI",142.603333333333,23.3,0,2006,10,0
"1163","N115",2016,"1474","ACSA",20.9,3.784,"1474-N-1",2418.47508171803,"AC",142.603333333333,23.3,0,2006,10,0
"1164","N115",2017,"1470","QURU",51.4,1.537,"1470-N-1",2474.49314390824,"QU",84.93,21.5,0,2007,10,0
"1165","N115",2009,"1444","QURU",43.8,0.981,"1444-N-1",1296.54709110009,"QU",95.1233333333333,20.4,0,1999,10,0
"1166","N115",2017,"1442","QURU",44.9,1.08,"1442-E-1",1519.75675590763,"QU",84.93,21.5,0,2007,10,0
"1167","N115",2017,"1442","QURU",44.9,0.968,"1442-W-1",1362.4929505004,"QU",84.93,21.5,0,2007,10,0
"1168","N115",2015,"1451","ACSA",33.4,1.78,"1451-E-1",1844.51035134045,"AC",138.086666666667,21.2,0,2005,10,0
"1169","N115",2012,"1446","QURU",71.8,4.967,"1446-S-1",9965.35257207957,"QU",66.03,23.4666666666667,0,2002,10,0
"1170","N115",2017,"1446","QURU",71.8,1.301,"1446-W-1",2929.30078351889,"QU",84.93,21.5,0,2007,10,0
"1171","N115",2016,"1460","PRSE",50.1,4.407,"1460-W-1",6849.79932335835,"PR",142.603333333333,23.3,0,2006,10,0
"1172","N115",2011,"1460","PRSE",50.1,1.274,"1460-E-1",1951.91710646792,"PR",129.293333333333,23.1333333333333,0,2001,10,0
"1173","N115",2010,"1476","TIAM",33.2,0.656,"1476-E-1",637.262670135472,"TI",196.913333333333,23.6333333333333,0,2000,10,0
"1174","N115",2008,"1452","TIAM",38.4,0.975,"1452-E-1",1094.60337276115,"TI",91.46,21.7666666666667,0,1998,10,0
"1175","N115",2012,"1442","QURU",44.9,1.23,"1442-E-1",1673.49769241044,"QU",66.03,23.4666666666667,0,2002,10,0
"1176","N115",2014,"1446","QURU",71.8,2.488,"1446-W-1",5499.34879179114,"QU",166.476666666667,21.7,0,2004,10,0
"1177","N115",2014,"1474","ACSA",20.9,2.597,"1474-N-1",1554.42307159229,"AC",166.476666666667,21.7,0,2004,10,0
"1178","N115",2016,"1451","ACSA",33.4,0.741,"1451-E-1",773.723838592309,"AC",142.603333333333,23.3,0,2006,10,0
"1179","N115",2014,"1452","TIAM",38.4,1.828,"1452-N-1",2164.7717708715,"TI",166.476666666667,21.7,0,2004,10,0
